duration_s,start_row,end_row,distance_m,distance_eligible_for_drift_ratio,baseline_error_m,baseline_drift_ratio,speed_diagnostic_error_m,speed_diagnostic_drift_ratio,phone_imu_error_m,phone_imu_drift_ratio
15,25047,25197,0.3147222222222223,False,0.2371619956455354,,0.09016033924715347,,6.601119147549459,
15,25197,25347,93.61675,True,91.44543174491758,0.9768063059753472,8.274729869872115,0.08838941610205561,10.162561925923566,0.10855495331683236
15,25347,25497,75.07488888888888,True,66.65926989332407,0.8879036769801956,22.333165379199194,0.29747850059761477,9.286156993552353,0.12369191791007378
15,25497,25647,70.00894444444444,True,39.58648810298961,0.5654490067966023,10.058216085732823,0.14367044333477297,4.902096836194814,0.07002100767402472
15,25647,25797,105.45169444444446,True,51.921756542612215,0.4923747960253627,1.8339688847092719,0.017391554439890666,10.468679804425172,0.09927464759649195
15,25797,25947,130.36599999999999,True,95.68197763949479,0.7339488642705522,17.950858213281077,0.13769585791756347,13.556338358000984,0.10398676309774776
15,25947,26097,37.073,False,89.10926423716354,,7.647504808833899,,7.974766463628053,
15,26097,26247,115.6973888888889,True,60.676296815797684,0.5244396385995258,10.288266197578125,0.08892392729328197,2.4352592980354455,0.02104852427027692
15,26247,26397,156.1853055555556,True,26.58375727621911,0.17020651963166397,30.59616884782275,0.1958965905210564,3.197871188514883,0.020474853105674467
15,26397,26547,165.17830555555557,True,15.916444971832867,0.09635917330850435,9.325142305997572,0.056455006452776464,7.446945968572431,0.0450842859994574
15,26547,26697,115.99416666666667,True,61.34586922649214,0.5288702957173893,18.80182036716667,0.16209280955651506,13.933657909810986,0.12012378130921227
15,26697,26847,21.929055555555554,False,51.766553097784076,,1.5890696409085974,,46.64793904506888,
15,26847,26997,46.45077777777777,False,41.580858930231635,,6.288529290043592,,93.67164935244112,
15,26997,27147,140.48594444444447,True,37.54208473101352,0.26723018362779793,14.87768359539836,0.10590158078968376,8.001642006834054,0.05695688660155126
15,27147,27297,117.59113888888888,True,38.560512951940126,0.32792022695158785,9.112397973519505,0.07749221633213156,15.19454191371286,0.12921502468030424
15,27297,27447,47.29725,False,37.469982809748025,,16.513972799710483,,17.347826087980156,
15,27447,27597,76.44380555555556,True,75.7770894663254,0.9912783503596558,14.237490187691302,0.18624779449715126,24.912514194810758,0.3258931709869622
15,27597,27747,169.00650000000002,True,51.5835650583938,0.30521645651731616,16.856605855431308,0.09973939378326459,31.31743414665589,0.18530313417919364
15,27747,27897,198.4208888888889,True,7.6723396151309915,0.038666995486686506,17.507224275399835,0.08823276809934802,7.947418023923218,0.04005333343896866
15,27897,28047,201.41499999999996,True,56.9662727790026,0.2828303392448557,8.879336883391385,0.04408478456615141,5.377631156497503,0.026699258528399095
15,28047,28197,208.62572222222227,True,3.055986735365577,0.01464817810006393,9.772102610420921,0.04684035365501073,19.65929443469485,0.09423236130851746
15,28197,28347,206.96402777777777,True,3.456634827242724,0.016701621360762246,10.36248137667675,0.05006899743854615,12.170777940471213,0.05880624798015271
15,28347,28497,204.65194444444444,True,8.553263083181703,0.04179419407130824,2.1428723374491914,0.010470813474390923,11.299999264227091,0.05521569460237711
15,28497,28647,191.41844444444448,True,3.3018468614162617,0.01724936628233106,2.0706134693473683,0.01081720978015953,9.109517956846949,0.04758955169281407
15,28647,28797,87.10569444444445,True,98.96126814876418,1.1361056103155363,26.42722519067743,0.30339262386034443,57.45693572424622,0.6596231864139714
15,28797,28947,111.27494444444444,True,20.869714623409504,0.18755088782658524,10.160192482196825,0.09130710002079077,8.527569161422509,0.07663512396251984
15,28947,29097,97.00650000000002,True,90.47779433034893,0.932698265892996,19.301638930923176,0.1989726351422139,27.54240080444054,0.2839232505496079
15,29097,29247,127.93325,True,39.18307622354392,0.30627750192810643,26.61052576741038,0.20800320297819666,13.92283225086486,0.1088288795201002
15,29247,29397,171.65619444444445,True,11.517677435694846,0.06709735977178777,12.285753960480902,0.0715718649143018,31.6839331739952,0.1845778608604161
15,29397,29547,93.33525000000003,True,108.29518733984857,1.160281751426696,15.223399657193038,0.16310450400243245,25.90693288272787,0.27756858081729957
15,29547,29697,183.07252777777776,True,9.730475437789881,0.053150931796829726,5.579094925460344,0.030474779548750854,42.07386786586131,0.2298207621677273
15,29697,29847,131.93097222222224,True,97.9596579728089,0.7425069058674665,13.685624320872599,0.10373321813941286,23.77740359748913,0.1802260924556736
15,29847,29997,220.26788888888888,True,35.29731376002499,0.1602472059730424,24.703812426771666,0.112153489786399,82.18232904220004,0.37310172379985806
15,29997,30147,219.74105555555553,True,45.63173441893762,0.20766139629014788,45.68523448114272,0.2079048649586215,85.83093192716717,0.3906003441649399
15,30147,30297,113.79191666666668,True,136.3961038856149,1.1986449291047905,6.465430325895853,0.05681801058712447,12.135106428900247,0.10664295658581706
15,30297,30447,108.69283333333334,True,39.171901143227295,0.3603908366533883,23.954886566434062,0.22039067187595068,16.54302744047652,0.1521997995005177
15,30447,30597,96.74044444444445,True,67.93727920321273,0.7022634596456434,20.497426500177266,0.21188063191035278,21.94879767311478,0.22688336609533988
15,30597,30747,86.53450000000001,True,33.906999230952295,0.3918321505405623,6.997581124594959,0.08086463924324931,21.476261220565434,0.24818149085700422
15,30747,30897,77.64599999999999,True,48.045422084855275,0.6187752374218284,9.396721928637435,0.12102003874813173,3.5434241320831297,0.04563563006572303
15,30897,31047,83.74588888888889,True,8.735502896711601,0.10430963253971262,17.300037697497554,0.20657775476537887,6.788599008764654,0.08106187776896762
15,31047,31197,94.74922222222222,True,29.438223269367704,0.31069619970414225,11.96263569022142,0.12625576664011642,3.7705723058277245,0.039795285041858475
15,31197,31347,63.35722222222222,True,75.67839849270696,1.1944715351829795,10.248732062902933,0.16176107006326806,10.241939487567953,0.16165385931291104
15,31347,31497,82.44336111111112,True,102.1279575442934,1.2387650887577573,3.764039874635973,0.045656070105670195,12.387561003699837,0.15025540973523374
15,31497,31647,24.43588888888889,False,69.90330218966184,,4.750534507003585,,12.301156308819518,
15,31647,31797,91.69200000000001,True,16.083119382388652,0.17540373622986358,1.7812644959921657,0.019426607512020303,19.913855475375936,0.21718203851345738
15,31797,31947,32.87136111111111,False,30.026261080058944,,24.782737809899128,,32.019162571669625,
15,31947,32097,18.014694444444444,False,8.106935842131069,,1.9433383263728898,,23.617192649184364,
15,32097,32247,68.45422222222224,True,56.2281862021761,0.8213983648757722,11.084519771436383,0.16192602021615,25.285614042495045,0.3693799041410567
15,32247,32397,87.35300000000001,True,29.786527512445236,0.3409903210244094,11.805189382941085,0.13514349115589716,25.7664421111142,0.2949691723365448
15,32397,32547,88.05652777777777,True,106.03420232767171,1.2041606114116032,9.688946195382863,0.11003098168751546,12.217267990111049,0.13874346738884516
15,32547,32697,75.89716666666668,True,21.040029991501747,0.2772175947477408,27.916317442270703,0.36781764943712036,3.0492122199082696,0.04017557379052274
15,32697,32847,102.18738888888889,True,37.05406735472985,0.3626090044733381,9.320341970347036,0.09120833863835483,24.15851421282529,0.23641385180213867
15,32847,32997,98.0095,True,16.183738059608206,0.1651241773461573,23.26741509631145,0.23739958979804457,9.364534263210393,0.09554720984404974
15,32997,33147,88.47500000000001,True,47.74363973931976,0.5396285927021165,0.776998779716474,0.008782128055569076,17.77832503628521,0.20094179187663416
15,33147,33297,125.59133333333335,True,18.53689155530319,0.147596900704161,44.28056251192412,0.35257657783119944,55.93218541054524,0.4453506776784908
15,33297,33447,96.25388888888888,True,95.62756252769847,0.9934929760405482,78.18854184109581,0.8123156658257529,14.393510421692767,0.14953692352428463
15,33447,33597,74.83277777777776,True,55.976699235547954,0.7480238058484944,25.80975206111119,0.34489902456588506,6.334575356272375,0.08464974232392429
15,33597,33747,85.64727777777779,True,49.778613898553985,0.5812048577622119,4.724604631516275,0.05516351195393312,14.722858021280054,0.17190106216195555
15,33747,33897,8.591722222222222,False,63.16473488248896,,0.27986113084125147,,9.070533085159353,
15,33897,34047,23.54072222222222,False,21.360088794248284,,9.666852407960775,,9.984058505307734,
15,34047,34197,76.78672222222222,True,15.928382952936847,0.20743668295724105,57.706597681257186,0.7515179188695307,22.03636924463047,0.2869815067878116
15,34197,34347,93.0575,True,45.51990972306766,0.4891589578816072,5.303516232497051,0.056991819385831886,42.67490566512402,0.45858641877467177
15,34347,34497,101.39213888888888,True,55.21387673467285,0.5445577669012316,54.699961898020376,0.539489180299901,39.08476402067311,0.38548120642276185
15,34497,34647,99.90766666666667,True,3.521830915212266,0.03525085744382913,5.844549476963768,0.058499509316573314,41.434416258051584,0.4147270939305784
